Id,SalePrice
1621,137729.34759860393
1622,127042.92243890898
1623,263080.211611701
1624,207639.24649550812
1625,114616.34826579045
1626,172557.26330351445
1627,183294.6742663616
1628,298031.0779904158
1629,200472.13950377484
1630,323439.9182631389
1631,210570.83081395135
1632,229366.34170743427
1633,190622.5011535103
1634,193309.93767483905
1635,188880.4195147187
1636,169847.19347119835
1637,162348.57850237517
1638,206618.08665773892
1639,187284.14450326475
1640,243555.93336210345
1641,188992.5452178573
1642,230867.11146909854
1643,236840.02737867902
1644,246552.47108089103
1645,177878.29147023676
1646,157428.99402838934
1647,168338.46540000074
1648,136182.56605988834
1649,116026.57060542326
1650,112139.9902675016
1651,120957.28748215361
1652,116471.45342228819
1653,116529.87717176534
1654,165033.1208045269
1655,161683.69216021008
1656,157673.90721002038
1657,162080.54698121827
1658,160530.79607326092
1659,131562.17429997766
1660,150828.4165259012
1661,430461.9053926277
1662,370221.53420608153
1663,340812.1374777192
1664,466488.57462056144
1665,298397.5705238877
1666,318118.85484245355
1667,336742.7953920748
1668,323356.82573500695
1669,293401.0754104929
1670,321435.10431072075
1671,233208.65630371647
1672,392755.65019103244
1673,291829.2118673817
1674,263808.45515935024
1675,188304.35233643602
1676,196722.3696649029
1677,218116.23141061602
1678,418124.64769089315
1679,326461.98976305436
1680,295595.3784044502
1681,245388.05180293438
1682,287806.82167733327
1683,205444.44973845637
1684,199775.3868463088
1685,183495.9366858985
1686,205214.2810447434
1687,186900.1718605596
1688,205098.59304369276
1689,203997.51197239672
1690,212346.34898362687
1691,202459.61104247803
1692,277564.0632332026
1693,183887.09788482814
1694,188906.8741265106
1695,184921.79568453008
1696,258983.2119760172
1697,186706.30190724318
1698,363181.61620633595
1699,305149.2043598009
1700,233998.33911049907
1701,264292.1236627664
1702,257096.33785936344
1703,269477.07651612605
1704,291556.55493827123
1705,243037.0478952984
1706,417948.5349884539
1707,196037.40518253364
1708,198324.67604820066
1709,290849.7150730282
1710,244259.65094106895
1711,275583.85121455137
1712,261931.2339689519
1713,267715.3908274988
1714,211092.43602840422
1715,199636.70376191783
1716,188017.8001634247
1717,192510.00234636734
1718,137345.89085466892
1719,197875.28970528825
1720,235154.55682608637
1721,176771.05799242435
1722,126992.44159321967
1723,157549.83989872463
1724,216538.27415923716
1725,235659.4776350035
1726,177704.232102703
1727,162692.8419878867
1728,176131.67025159756
1729,149454.30612436667
1730,180436.90810185682
1731,119794.92042198416
1732,126185.55986156099
1733,107719.79312091129
1734,110447.73722989684
1735,122500.12777906458
1736,108973.15168249546
1737,286962.93579249416
1738,216794.15960118966
1739,308838.7269930362
1740,211063.0222089523
1741,197801.7470988225
1742,162908.04305721514
1743,180463.88228612233
1744,241561.78096955072
1745,198018.88191878409
1746,213002.88220054365
1747,236404.25630205215
1748,219291.7083343789
1749,148891.97393982013
1750,130036.48312981517
1751,256424.2412116457
1752,111810.80286964346
1753,147027.53903366334
1754,205082.5097301833
1755,166668.3429100874
1756,116608.82860850789
1757,105657.67912520184
1758,147330.68545463748
1759,151496.38776767522
1760,164738.45146505837
1761,155571.540251899
1762,163943.009657808
1763,172866.17118704168
1764,109761.04181922905
1765,159836.48952880607
1766,164922.55989496934
1767,198408.47194112442
1768,115249.94068304704
1769,178195.25855934693
1770,129777.33060129428
1771,118787.42375990454
1772,124881.2825842822
1773,124007.52517680646
1774,151949.96058627378
1775,119792.34116080515
1776,115890.99694093369
1777,100276.68109109295
1778,128121.92329382632
1779,110852.64491385309
1780,174933.998348544
1781,115542.09313038569
1782,87153.96545090471
1783,139449.692983108
1784,95327.11921551767
1785,107723.33789738087
1786,150800.30660097758
1787,158378.66294478573
1788,65963.30477596351
1789,110453.74338993207
1790,82527.14679839001
1791,219400.86595682433
1792,134732.3145836935
1793,149586.7788661472
1794,154232.82515883207
1795,120736.46933690488
1796,126768.68460585453
1797,130862.8946930036
1798,114574.50816043079
1799,97490.27449448193
1800,119005.55904666717
1801,114246.40324829204
1802,151161.1485349359
1803,153539.75518095196
1804,134879.41941585537
1805,137341.39329253495
1806,134244.98991319936
1807,146897.2865189702
1808,125247.30348330468
1809,105810.17045753133
1810,135253.12961954955
1811,95877.76120107614
1812,97329.12546241346
1813,115480.72875831553
1814,95710.08981861123
1815,68972.14784035107
1816,92869.81750637217
1817,110401.57039779057
1818,130547.54706157083
1819,138177.39970800234
1820,86673.91698854357
1821,116247.40053273235
1822,164091.65014104033
1823,69373.69225955367
1824,134549.28240625813
1825,127823.7237275495
1826,102615.79913990249
1827,111777.80547146068
1828,122929.96246515561
1829,152159.35808284234
1830,140540.30990357028
1831,150496.75577702653
1832,121160.26269017035
1833,130161.91930869143
1834,131946.19644214745
1835,141082.07389664795
1836,125232.05416222282
1837,85511.64881650492
1838,119647.59514278632
1839,98226.01820938382
1840,119767.57958803124
1841,126980.76685474589
1842,100337.7080135464
1843,133063.5172395243
1844,157642.39553134906
1845,135737.05443593566
1846,152941.3899962601
1847,149879.7317298404
1848,67818.10192884516
1849,109218.33858452052
1850,110757.33926351687
1851,139805.20563427833
1852,120890.8858616889
1853,129328.09540116691
1854,168528.7087445469
1855,160916.7637209713
1856,226668.6911040674
1857,142976.53272835494
1858,152580.41576884067
1859,133730.8000816278
1860,177173.1676136361
1861,133170.40344343663
1862,331319.05605418904
1863,331319.05605418904
1864,331319.05605418904
1865,328456.4978022243
1866,318495.37834273186
1867,259613.91860116777
1868,290758.3797146722
1869,218245.04952848348
1870,232459.06955481556
1871,276088.71074036666
1872,181509.97066067212
1873,219002.3665371318
1874,129052.13042755412
1875,195120.24381234677
1876,199336.23781274376
1877,202780.1799271222
1878,223238.68635316438
1879,119986.56169795376
1880,125635.87472197795
1881,243004.36549780768
1882,253541.53361055758
1883,189500.52338656897
1884,196412.69413201264
1885,235489.38561292237
1886,267564.6042365162
1887,211639.48881877004
1888,283149.0511427314
1889,177475.30903201865
1890,121729.71619247674
1891,162589.37672368795
1892,97887.94633379544
1893,116441.5159227826
1894,127365.47137140989
1895,135481.8908751596
1896,125609.46196269809
1897,126968.43927018235
1898,122272.86306991422
1899,152247.9886013111
1900,140308.32789445252
1901,144979.11583025003
1902,118121.10547556108
1903,217171.68888229178
1904,123078.53404604692
1905,167506.67269364593
1906,146364.94242883468
1907,183048.39946366966
1908,145938.44664425508
1909,161995.50219205592
1910,153783.71347891536
1911,181898.51827345995
1912,282653.4783396984
1913,154203.4944767506
1914,81958.17558107697
1915,247853.1336873149
1916,66558.57319564582
1917,265147.9832053582
1918,135514.2340746111
1919,183444.4140053708
1920,156256.24049550368
1921,353309.1723270844
1922,283538.0392819059
1923,205396.78823587057
1924,218972.53862536943
1925,209087.94148789946
1926,337902.82281315955
1927,118469.00392386479
1928,159329.9156395336
1929,112568.9465103356
1930,134953.03409811252
1931,152289.95835621568
1932,136821.2946553099
1933,158541.91016114815
1934,185184.7370373047
1935,172305.9568373782
1936,178448.55905343377
1937,181544.65383699312
1938,162390.31243820357
1939,254039.72321890353
1940,188930.2584918202
1941,184314.557087709
1942,168828.76956385394
1943,217343.96873683887
1944,312619.7165532576
1945,318641.24169729755
1946,173943.823580461
1947,279276.13254464767
1948,162802.1530232621
1949,222413.2834145235
1950,171086.1068285072
1951,255286.07392829115
1952,208786.71073178088
1953,162872.42921870897
1954,196223.7431529632
1955,130938.49219333175
1956,327923.00845252
1957,165750.6574643802
1958,302645.60460047936
1959,144836.07729119217
1960,100163.0629483079
1961,120697.46712026591
1962,116891.43408652584
1963,117220.49819222084
1964,114448.4447992201
1965,149940.94903894514
1966,145969.72003580528
1967,260873.81792720736
1968,356297.9719429441
1969,327386.841779052
1970,390296.0541281112
1971,459465.43648559187
1972,351714.7492224637
1973,292854.5592725862
1974,309906.6336699692
1975,439383.37272777513
1976,274502.6582121759
1977,330750.0525505608
1978,329835.0301000418
1979,325931.83089379803
1980,216898.380617602
1981,315961.11799164116
1982,236134.3169948727
1983,236017.11381702466
1984,184324.81558525423
1985,240490.17813084758
1986,251347.7962865292
1987,195911.671426647
1988,186715.60052123622
1989,206412.72235762965
1990,221820.18775224738
1991,218116.23141061602
1992,220296.6136407987
1993,190696.38252202468
1994,239848.24299760835
1995,199145.0311736755
1996,246819.32297028133
1997,308722.5739605505
1998,297634.02813362866
1999,271690.1796599013
2000,291595.33283754473
2001,252255.9950480664
2002,249069.1317713071
2003,269201.2078246644
2004,283457.2472236357
2005,243114.45759807937
2006,221206.87101330856
2007,267899.2546679999
2008,192822.1839859592
2009,187027.23204205063
2010,192144.9949344565
2011,148326.66203801733
2012,180564.48356838143
2013,174746.46852412913
2014,179488.4440887836
2015,190864.01909020962
2016,186380.31442903858
2017,195496.12298605966
2018,124523.96874466131
2019,132126.41163150678
2020,109935.57580077984
2021,105755.17225986173
2022,177713.70353430326
2023,148008.5933458614
2024,239237.37192642948
2025,324539.69136053463
2026,190864.28900098917
2027,164058.8544866188
2028,172967.16117641566
2029,166270.85771508963
2030,264143.053697947
2031,249405.52866803936
2032,258840.6141149608
2033,258339.22852738242
2034,175862.35148570378
2035,218915.80886525905
2036,206398.90406444186
2037,207590.61401114325
2038,305672.4400847757
2039,205521.63031761587
2040,331733.84505581734
2041,234858.10640103483
2042,207071.20751712503
2043,166068.05731597872
2044,190593.29817776615
2045,197603.8979780426
2046,148275.30192255718
2047,133838.34924539228
2048,130138.31309866814
2049,157969.77151921528
2050,168435.77292948635
2051,103493.69207000594
2052,127421.23200791847
2053,131074.18908667585
2054,88151.16628642863
2055,137793.77385403952
2056,144323.58900563518
2057,110746.55086276251
2058,197955.77412274305
2059,136990.71675447375
2060,142223.4627294776
2061,164557.0277481827
2062,115468.70271497381
2063,102877.41703755567
2064,125419.0583287473
2065,115495.3697658733
2066,177755.96110572075
2067,137223.12348622305
2068,153898.58212416474
2069,85657.1010351549
2070,101936.78918114987
2071,96560.31976906957
2072,169956.7047366248
2073,137243.08636641153
2074,188187.68075996314
2075,138004.97744479516
2076,122431.02418275666
2077,125486.87550648724
2078,112981.9764871446
2079,128307.9349862333
2080,113788.50233078098
2081,121185.33983202797
2082,132740.0555195223
2083,140847.323543615
2084,101658.78330603759
2085,115750.75675248825
2086,149495.54879984815
2087,135208.86798287116
2088,115810.92470973154
2089,92892.00969371246
2090,133403.34048664436
2091,105023.65477303533
2092,127315.93273723716
2093,124704.41899794497
2094,136213.7723927321
2095,161746.77697248384
2096,93005.85702358226
2097,97756.50052094708
2098,150775.91449772465
2099,68697.32865304248
2100,96190.84129202273
2101,135647.88375243385
2102,130711.75421385659
2103,103563.91481653547
2104,148656.62814188297
2105,111528.47832225819
2106,82293.16525339539
2107,204769.06561205038
2108,111622.99937116669
2109,112032.75855036643
2110,120940.30623646868
2111,144235.43251880014
2112,126572.23925953114
2113,122158.60390711996
2114,119040.33544259814
2115,153968.5784184134
2116,132014.4247555266
2117,135151.76526948885
2118,127565.49686725087
2119,110836.73957964797
2120,125468.39666746203
2121,86305.25565924987
2122,95405.47730342887
2123,102334.44949858471
2124,173678.5764084842
2125,133289.00085704948
2126,158906.3100401012
2127,146983.11050976286
2128,116692.48606508608
2129,111457.44069468454
2130,126967.63795694034
2131,169698.33324115994
2132,119659.1755001243
2133,131356.71147258722
2134,122701.77633350709
2135,108905.09007542189
2136,80520.07948782042
2137,116433.8800128952
2138,126688.70922404791
2139,156582.79681153965
2140,129886.19073311379
2141,151015.10002526594
2142,118140.08869966866
2143,134338.6058678116
2144,117195.75621912844
2145,134862.47319853705
2146,153102.1659717812
2147,163251.80563398893
2148,139878.9772661373
2149,138735.48001420376
2150,219496.72909780382
2151,130508.25896014979
2152,149464.74008381038
2153,140614.49948959512
2154,107045.37134559105
2155,132054.29622866103
2156,240423.8302214516
2157,226262.1555700491
2158,237310.57519519475
2159,216689.07411711488
2160,192270.70937897128
2161,270617.82738060586
2162,409811.3733013686
2163,344693.0401938923
2164,258548.90089245953
2165,163329.61059764106
2166,143128.1423338574
2167,214760.49539672126
2168,185687.06396244184
2169,194546.88491317543
2170,205803.5738718388
2171,130209.86406759146
2172,141777.22709514128
2173,148468.42796412433
2174,235755.6627381803
2175,309344.79545232846
2176,285858.44741788576
2177,246072.28531848922
2178,219912.95138099245
2179,154827.91241911694
2180,221157.6052842768
2181,197953.85548604524
2182,234792.49200422346
2183,203451.46705698376
2184,116254.6945831429
2185,126612.15740634734
2186,157499.0284999982
2187,161916.9490399332
2188,169875.04609523935
2189,259256.56663582174
2190,87017.64697778142
2191,86743.90897064243
2192,85765.34870169472
2193,107723.22384732081
2194,104283.06025121611
2195,97850.97951118623
2196,99185.01692425218
2197,113923.63313219995
2198,143555.0656506687
2199,172997.2037181865
2200,124768.84324970264
2201,131312.45370337434
2202,166735.1118469949
2203,147446.49580216955
2204,149590.98570865183
2205,110133.03265766994
2206,132129.16693991862
2207,209966.63663247306
2208,242007.0516331711
2209,177073.31043664014
2210,152828.33943714484
2211,118045.13658084164
2212,123260.17807715149
2213,97620.15160300783
2214,132170.2049618756
2215,110204.3989909324
2216,134382.51464198096
2217,73363.67710838713
2218,88357.56591577006
2219,95097.41232607544
2220,87873.35557873768
2221,248752.54068560307
2222,228805.24427021464
2223,247881.33309091147
2224,231486.92509607485
2225,138657.8978567726
2226,159493.27425512054
2227,205429.86299786394
2228,258136.5290497209
2229,246150.46675519628
2230,146093.23474711622
2231,206034.14595832606
2232,181066.40549490295
2233,177614.10292223142
2234,240386.92700485192
2235,195323.75080147255
2236,269018.40051974886
2237,308970.9167291679
2238,232965.53723818233
2239,122746.37390750267
2240,161553.5712427304
2241,136074.1361329029
2242,136847.9729006641
2243,131044.54352029305
2244,116142.89073920193
2245,115860.15946856113
2246,122031.06016407954
2247,126117.20887160944
2248,118291.74594023263
2249,131575.9664852297
2250,129246.37138050252
2251,111160.22578906444
2252,173811.76657263466
2253,167492.12534196768
2254,175206.7250341138
2255,187650.2263102025
2256,175484.31528516754
2257,205177.93766633398
2258,172888.71696408768
2259,180015.18590614543
2260,152518.314894957
2261,185628.48485803275
2262,218233.0691646054
2263,319867.46487714996
2264,414419.080949727
2265,160728.16407915443
2266,274531.6282696762
2267,306308.4869442418
2268,362777.5937637467
2269,157941.87081935562
2270,186777.72984888084
2271,222586.95522545613
2272,202633.93297299056
2273,154740.21039802145
2274,181168.79327386038
2275,167024.95618138087
2276,192537.48027075743
2277,178477.62447482315
2278,145515.5871415318
2279,126057.2073966623
2280,97778.96428049607
2281,183546.06474029637
2282,192842.51585560283
2283,120469.89426648493
2284,131032.5842095775
2285,142137.2202863652
2286,112383.25400832339
2287,316399.7862922955
2288,274682.4501511942
2289,330328.30196629174
2290,384029.7313383643
2291,311158.12685314805
2292,392346.0341822052
2293,424750.42806911544
2294,361869.7364088543
2295,401101.7983994311
2296,264598.2239173642
2297,307940.5765362118
2298,300127.87011096184
2299,354663.6074468495
2300,307660.3779659683
2301,276372.44171636255
2302,241393.06154919235
2303,241793.3157218808
2304,250500.72272021478
2305,189329.39445074904
2306,189329.39445074904
2307,188403.97949934445
2308,251389.66936129864
2309,266421.35624425864
2310,234531.90482104188
2311,216882.88937687073
2312,165475.57456372358
2313,182891.19120617493
2314,180413.37264628374
2315,184616.72050068263
2316,197511.40990317508
2317,183054.39335121846
2318,168398.4377132163
2319,182560.06569659399
2320,184681.83163128083
2321,271132.38514214964
2322,200041.12949346012
2323,180008.00819310622
2324,202805.1973671604
2325,216122.6158291976
2326,189104.7216735448
2327,218374.39988421998
2328,232225.00388529076
2329,197670.9120619191
2330,185969.91907463377
2331,354007.7879669881
2332,382649.5919749558
2333,325330.42095773364
2334,256478.78124373977
2335,261482.94982572994
2336,315020.85776292055
2337,185418.70960766074
2338,269586.4030187928
2339,249226.79052346843
2340,361591.46714134095
2341,207248.89269626728
2342,229279.2747374519
2343,232372.46850701983
2344,222790.92268460154
2345,249780.05991065686
2346,219123.47986897448
2347,190289.51361204195
2348,232115.51459393126
2349,156318.0424802504
2350,285340.7464108183
2351,237316.7034622112
2352,261248.0004653532
2353,252381.21792727208
2354,134707.6003033269
2355,147738.22367109993
2356,157194.96607737805
2357,199010.1402074521
2358,175429.37056292122
2359,153499.02148185307
2360,112508.3571393857
2361,130964.16480339789
2362,248714.5317663942
2363,129143.88277670393
2364,169418.28965525425
2365,236987.2391017801
2366,202946.45144846253
2367,225454.45670619947
2368,214697.30069854722
2369,214384.1321529563
2370,178867.79344171676
2371,165824.0021487213
2372,180012.57116757994
2373,274406.2452256023
2374,310358.9741672087
2375,222715.30267345873
2376,255938.49025808342
2377,302419.87257679563
2378,143934.14936035886
2379,196434.59158083962
2380,137420.83506206796
2381,149671.12790121275
2382,203738.19601141015
2383,210680.27092251193
2384,227883.24332163067
2385,152106.04673424465
2386,126408.53941166069
2387,127506.06069513543
2388,120132.24356265485
2389,134348.40607617833
2390,139782.7058188272
2391,137128.71398736627
2392,106925.75208271094
2393,167760.24070212286
2394,142461.37935622348
2395,192485.62711088904
2396,149268.8428011948
2397,190866.40971016657
2398,120730.12313186242
2399,74337.75191968419
2400,74742.46963292263
2401,113094.85605401841
2402,115454.39537800857
2403,163459.74453461173
2404,149423.02802653814
2405,157576.01285374296
2406,131424.47557459437
2407,119474.04698970667
2408,134540.58912277498
2409,129265.16347310902
2410,199756.30241254694
2411,106507.73723381513
2412,141650.86619446983
2413,117497.86128564503
2414,127296.62915976864
2415,141164.83050700655
2416,124264.68435253025
2417,121908.98176445739
2418,119620.01293669462
2419,117371.77815620448
2420,123900.65862928367
2421,127161.81039671181
2422,107189.54216098375
2423,99173.88116691144
2424,154142.58689149722
2425,213651.46399161642
2426,119296.84147963383
2427,108925.00323389439
2428,175748.8890145747
2429,106554.53464310434
2430,120655.8804338944
2431,121650.97163102424
2432,136692.9676970183
2433,129454.33988633363
2434,122034.81462825373
2435,143665.44923629088
2436,105388.02474580579
2437,106683.94711337288
2438,122569.33502264887
2439,119421.59348599115
2440,128388.48639702337
2441,110136.70653100086
2442,116932.27973071819
2443,130674.52931758967
2444,137153.61855299072
2445,88818.99036341222
2446,113855.48772951597
2447,180481.76377136481
2448,139251.30891018448
2449,110472.20465226642
2450,139769.92927099232
2451,134308.62430595493
2452,187191.2267407656
2453,91530.25935832772
2454,120324.35435625135
2455,121942.0944336112
2456,113172.59539160019
2457,115763.62536441417
2458,131754.48072176782
2459,99279.23536026222
2460,144288.33682645028
2461,110098.9938837409
2462,131188.9750871747
2463,118416.37456500423
2464,153993.64186088037
2465,133132.00142181583
2466,118689.70706574123
2467,165958.12653512668
2468,98161.34359634887
2469,101795.97095295286
2470,182208.29006374153
2471,207624.01097228716
2472,167490.88264864363
2473,113289.56553161856
2474,94424.03708035282
2475,216514.19642855725
2476,110680.62738490269
2477,110846.82397334413
2478,156078.43101280442
2479,112469.17922848852
2480,140206.0778900142
2481,116330.43799069629
2482,133753.0332435667
2483,112093.70319121963
2484,121256.06651135873
2485,114462.34726968208
2486,142595.49507910988
2487,179855.95027461855
2488,166055.8706758951
2489,166565.71881803055
2490,144798.62360259707
2491,95277.623789638
2492,178907.68202652698
2493,148454.43565634993
2494,146533.22985564472
2495,96876.72623244976
2496,219929.7677496627
2497,134768.8268154233
2498,107633.64172472627
2499,101346.23062129354
2500,119908.23194046551
2501,117854.97150567836
2502,141283.86972336366
2503,97058.85048148921
2504,186773.29069530562
2505,225363.03539565057
2506,272175.82361129427
2507,291234.2224570705
2508,272175.82361129427
2509,235368.5146959176
2510,252022.23865486737
2511,185507.25264182047
2512,198187.3474708632
2513,216634.1578819264
2514,228984.55515385908
2515,141183.78460789833
2516,170300.36181761397
2517,130971.80951282612
2518,128442.80405408124
2519,228306.5680798955
2520,211805.90042653485
2521,189874.4482598115
2522,224808.8064884321
2523,121213.9925508893
2524,143797.49989840694
2525,140139.55523697066
2526,131276.4441088984
2527,115531.32741183875
2528,122620.27653260088
2529,136727.23393186208
2530,122157.34015951448
2531,239651.5206594997
2532,234067.11839819775
2533,191498.53239838115
2534,227548.63075279797
2535,286000.56342612
2536,246987.57592897906
2537,229559.34719845452
2538,185975.70547445636
2539,189691.3924479121
2540,188302.18588811482
2541,200793.64673960634
2542,154802.0776121632
2543,118002.80976791038
2544,113733.14120217807
2545,132055.56389794333
2546,141503.28795391752
2547,165287.4928269818
2548,161140.35584949312
2549,158790.5854894409
2550,999612.7055607621
2551,167051.332907097
2552,120425.7438658963
2553,89144.17912468796
2554,105053.7101473761
2555,121111.55933243134
2556,100895.24831432225
2557,105705.73128788297
2558,136287.2886485699
2559,115177.11123093852
2560,138434.88870466192
2561,144982.2795484949
2562,126431.99460415667
2563,137688.39605897336
2564,178654.113208611
2565,127411.08419582457
2566,142007.1933342037
2567,116693.69690783185
2568,195229.5617312556
2569,183746.89867696507
2570,153208.0377890776
2571,157899.46031296733
2572,176479.86448581278
2573,210356.0061346591
2574,253521.08261786582
2575,136346.23331782172
2576,113556.84314097499
2577,119144.27475012059
2578,94750.58284528811
2579,71264.81598429772
2580,122940.82908676304
2581,128742.19600517664
2582,115006.84659395106
2583,246911.10108243857
2584,174764.09591409864
2585,201864.87072988774
2586,217231.3495761357
2587,204775.65989730257
2588,131485.8058284244
2589,148889.7225953383
2590,220816.29868090514
2591,194327.16499966546
2592,209121.2525129855
2593,250052.80023765416
2594,168399.33847031408
2595,201272.48515905938
2596,290552.80516499374
2597,187868.81619521527
2598,262683.0758298443
2599,337431.21579713625
2600,148572.42951538597
2601,146583.72728340473
2602,102283.84573859966
2603,105967.116147326
2604,93917.56567749112
2605,105554.84027514794
2606,153424.161949661
2607,177128.22723157125
2608,193442.3915826089
2609,150602.1184772333
2610,104887.08026199983
2611,120193.23244308594
2612,141512.9775592881
2613,113497.63696601095
2614,119021.88400327659
2615,137504.48553390414
2616,140207.18359260203
2617,181506.6370151211
2618,167976.365862199
2619,207517.91341250754
2620,187320.9437124675
2621,180103.18118375062
2622,184978.3341863634
2623,246030.44109527316
2624,297241.00738542475
2625,276981.3873058262
2626,177895.21796306418
2627,177689.09617394092
2628,370516.91687270405
2629,416304.8392703969
2630,350921.1149927383
2631,416978.2423436007
2632,345041.4523470837
2633,283454.4685203355
2634,346658.9060448616
2635,167993.55527016442
2636,197487.39437393405
2637,177304.8494415967
2638,239312.479000296
2639,188495.31683518123
2640,139858.5098920523
2641,112764.80771607014
2642,181941.6949084936
2643,132209.9370388511
2644,149240.0342662416
2645,118999.40437631108
2646,115306.09745829002
2647,120219.13764968439
2648,149687.37189380827
2649,138933.3540202209
2650,134806.54804470512
2651,161426.93424206125
2652,386455.07993842755
2653,264079.1151765156
2654,239254.80506475593
2655,328511.5457856447
2656,309957.8225308799
2657,298584.60293195327
2658,263917.29006547603
2659,297782.9201412543
2660,330196.4922168079
2661,314671.84229115036
2662,311874.84260097775
2663,296988.6058972899
2664,266053.3286055879
2665,308812.6360315556
2666,272816.94370232173
2667,184677.3326339402
2668,186469.43245138947
2669,172427.79808723414
2670,288563.3656377945
2671,186469.43245138947
2672,215014.72948662812
2673,216352.0252580215
2674,225527.02459699442
2675,188156.50746219288
2676,204574.34782125708
2677,199695.16954902455
2678,237474.76665139257
2679,277825.94646716217
2680,291736.9519418986
2681,368604.6627139372
2682,305462.9111414442
2683,400090.179730146
2684,310259.6173544912
2685,302345.2023248153
2686,252097.12229241896
2687,288118.6270187316
2688,216632.0251401625
2689,211662.98068476637
2690,395311.2547848209
2691,180334.36536191232
2692,146737.72367883648
2693,192963.0787797789
2694,139067.90887809102
2695,194313.88481478498
2696,186846.8335744005
2697,178790.3315796701
2698,170032.68383682813
2699,175081.73050818493
2700,166298.1579953904
2701,156276.52911607097
2702,124080.19900013873
2703,155538.5537201472
2704,151063.73966682027
2705,111491.03730728429
2706,109884.1134021175
2707,119615.35761519773
2708,112653.78815745917
2709,102169.13101933151
2710,121959.6142476909
2711,303172.89424924605
2712,375922.8132155738
2713,195792.7028090119
2714,166113.65613576182
2715,163281.6144382509
2716,160531.4782789284
2717,177005.75878833886
2718,234039.1660229457
2719,140955.2443545734
2720,163223.5372300015
2721,130989.23859615906
2722,144871.17137297828
2723,162167.18322025752
2724,119503.4405965348
2725,117955.79599104714
2726,121305.7010517994
2727,182498.53224939137
2728,165643.2309653746
2729,146526.5971478961
2730,118497.6793891268
2731,113736.84746244387
2732,114782.11214429907
2733,158164.19887114587
